#{"t_start": 1779845151.5542643, "env_id": "None"}
r,l,t
199.079278,210,244.431935
147.817907,155,244.501568
191.830895,199,244.588512
153.284594,162,244.660847
150.434403,163,244.735959
120.113407,124,244.793566
155.322735,170,244.881934
178.112466,193,244.978066
180.154126,191,245.067728
137.117612,148,245.14357
148.774262,159,248.035827
119.352743,127,248.385518
144.045666,155,248.453536
135.966391,143,248.517717
132.519378,145,248.580389
137.558889,144,248.645913
174.967627,189,248.729515
206.441999,220,248.830807
187.856831,202,248.928028
178.787774,187,249.012789
132.127438,142,249.086502
183.184771,193,249.183942
206.334569,218,252.152415
161.381509,175,252.296534
158.673024,170,252.372004
159.084889,172,252.697832
123.395151,135,252.760373
173.891967,187,252.846267
271.382153,298,252.978886
160.707026,175,253.063534
238.045867,274,253.193497
159.389451,173,253.272344
152.639805,168,253.347343
189.922145,204,256.268441
152.557013,164,256.369849
183.337258,193,256.45749
163.034806,188,256.545837
203.251218,212,256.641272
173.547223,186,256.949759
176.771227,197,257.050321
207.676128,219,257.148525
143.88158,155,257.22679
189.039895,196,257.321374
132.323234,143,257.386638
158.993785,169,260.415719
143.208694,155,260.525376
166.577484,177,260.605997
161.817244,172,260.689579
151.751139,164,260.769037
211.556674,226,260.871027
194.091904,201,260.960269
143.663851,156,261.029362
152.869439,163,261.301314
177.785017,188,261.385774
130.794238,143,261.44907
211.254387,222,264.508808
165.46868,177,264.661899
167.486742,182,264.744993
208.072722,221,264.842765
148.523456,155,264.912417
191.659627,208,265.005247
140.892056,153,265.07377
134.959317,146,265.139931
136.008768,138,265.206061
163.971154,174,265.283694
163.865074,175,265.362828
131.695748,142,265.615835
158.860799,172,268.616404
190.944849,205,268.778136
174.195444,185,268.859923
150.268813,162,268.931756
134.17197,145,268.996311
135.225815,145,269.059242
174.481601,181,269.151697
159.223917,170,269.228297
255.5004,272,269.349112
169.177593,178,269.43734
139.476249,153,269.506746
143.412803,154,269.578887
163.59026,175,272.501576
172.519607,185,272.858826
166.874992,179,272.945613
165.278417,174,273.025048
163.871666,176,273.110244
125.748975,138,273.172102
204.304336,216,273.278291
146.330442,159,273.36074
135.481751,146,273.432219
165.076264,171,273.509006
211.281856,226,273.617062
178.64433,189,276.620934
140.395154,153,276.750643
149.199629,160,276.840241
117.480983,120,276.894681
148.860091,164,276.969742
162.928364,174,277.265129
174.267129,182,277.351317
137.64024,149,277.415874
178.502313,187,277.50076
147.139686,160,277.57649
145.47363,151,277.644715
152.229792,167,277.71981
189.839342,204,277.810405
196.158296,213,280.808781
78.197239,81,280.864709
141.579581,153,280.932599
133.143963,144,280.997924
119.862545,131,281.056431
151.493198,162,281.128809
191.635736,208,281.219749
202.084395,221,281.542212
178.35204,193,281.629742
129.158079,137,281.700109
188.775219,203,281.805119
223.705805,236,281.912759
152.568835,165,284.988996
